movie_id,title,release_year,numeric__rating_score,numeric__movie_age,numeric__title_length,numeric__platform_count,categorical__age_rating_0+,categorical__age_rating_13+,categorical__age_rating_16+,categorical__age_rating_18+,categorical__age_rating_7+,categorical__age_rating_unknown,categorical__availability_group_multi_platform,categorical__availability_group_single_platform
1883,Bheeshma,2020,-0.05450997815939167,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1886,Stuck Apart,2021,-0.05450997815939167,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1889,Ginny Weds Sunny,2020,-0.05450997815939167,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1892,Just Another Christmas,2020,-0.05450997815939167,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1894,Class of '83,2020,-0.05450997815939167,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1898,Wild Dog,2021,-0.05450997815939167,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1899,Dolly Parton's Christmas on the Square,2020,-0.05450997815939167,-0.7287104274268826,1.9529401361305068,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1901,John Was Trying to Contact Aliens,2020,-0.05450997815939167,-0.7287104274268826,1.4735037897895564,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1907,Carmen Sandiego: To Steal or Not to Steal,2020,-0.05450997815939167,-0.7287104274268826,2.240601943935077,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1911,Funny Boy,2020,-0.05450997815939167,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1914,Father Soldier Son,2020,-0.05450997815939167,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1919,Varane Avashyamund,2020,-0.05450997815939167,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1920,Every Time I Die,2020,-0.05450997815939167,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1922,Eeb Allay Ooo!,2020,-0.05450997815939167,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1929,Hard Kill,2020,-0.05450997815939167,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1931,One-Way to Tomorrow,2020,-0.05450997815939167,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1932,Villain,2020,-0.13002579815191986,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1936,Chris D'Elia: No Pain,2020,-0.13002579815191986,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1939,Midnight at the Magnolia,2020,-0.13002579815191986,-0.7287104274268826,0.6105183663758458,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1949,The Yinyang Master,2021,-0.13002579815191986,-0.779269521939155,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1950,Shine Your Eyes,2020,-0.13002579815191986,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1951,Uppena,2021,-0.13002579815191986,-0.779269521939155,-1.1154524804515753,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1957,The Boss Baby: Get That Baby!,2020,-0.13002579815191986,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1961,Murder to Mercy: The Cyntoia Brown Story,2020,-0.13002579815191986,-0.7287104274268826,2.144714674666887,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1963,Carnaval,2021,-0.13002579815191986,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1975,Love Wedding Repeat,2020,-0.13002579815191986,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1983,Arlo the Alligator Boy,2021,-0.13002579815191986,-0.779269521939155,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1988,Vir Das: For India,2020,-0.13002579815191986,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1989,Ride or Die,2021,-0.13002579815191986,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1993,Super Me,2021,-0.13002579815191986,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2001,A New York Christmas Wedding,2020,-0.13002579815191986,-0.7287104274268826,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2007,The Unknown Saint,2020,-0.13002579815191986,-0.7287104274268826,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2015,Creating an Army of the Dead,2021,-0.13002579815191986,-0.779269521939155,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017,Just Say Yes,2021,-0.13002579815191986,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2019,The Strange House,2020,-0.13002579815191986,-0.7287104274268826,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2023,The 2nd,2020,-0.13002579815191986,-0.7287104274268826,-1.0195652111833853,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2024,Welcome to Sudden Death,2020,-0.13002579815191986,-0.7287104274268826,0.5146310971076558,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2026,Fortune Feimster: Sweet & Salty,2020,-0.13002579815191986,-0.7287104274268826,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2030,Sky High,2020,-0.20554161814444807,-0.7287104274268826,-0.9236779419151953,5.431730024131194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2034,Wish You,2021,-0.20554161814444807,-0.779269521939155,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2035,A Life of Speed: The Juan Manuel Fangio Story,2020,-0.20554161814444807,-0.7287104274268826,2.624151021007837,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2046,Jungle Beat: The Movie,2020,-0.20554161814444807,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2050,What We Wanted,2020,-0.20554161814444807,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2052,Michael McIntyre: Showman,2020,-0.20554161814444807,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2062,Lady Driver,2020,-0.20554161814444807,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2063,Sarah Cooper: Everything's Fine,2020,-0.20554161814444807,-0.7287104274268826,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2069,Hate by Dani Rovira,2021,-0.20554161814444807,-0.779269521939155,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2072,Guest House,2020,-0.20554161814444807,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2073,Squared Love,2021,-0.20554161814444807,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2079,Private Network: Who Killed Manuel Buendia,2021,-0.20554161814444807,-0.779269521939155,2.336489213203267,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2081,Kilometers and Kilometers,2020,-0.20554161814444807,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2082,Tom Papa: You're Doing Great!,2020,-0.20554161814444807,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2084,Black Beach,2020,-0.20554161814444807,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2086,Roped,2020,-0.20554161814444807,-0.7287104274268826,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2091,Brian Regan: On the Rocks,2021,-0.20554161814444807,-0.779269521939155,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2095,7 Yards: The Chris Norton Story,2021,-0.20554161814444807,-0.779269521939155,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2098,Masameer: The Movie,2020,-0.20554161814444807,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2099,DNA,2020,-0.20554161814444807,-0.7287104274268826,-1.4031142882561456,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2108,Love Aaj Kal,2020,-0.20554161814444807,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2111,Sam Jay: 3 in the Morning,2020,-0.20554161814444807,-0.7287104274268826,0.7064056356440359,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2114,Audible,2021,-0.20554161814444807,-0.779269521939155,-1.0195652111833853,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2115,Bartkowiak,2021,-0.20554161814444807,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2125,The Main Event,2020,-0.20554161814444807,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2129,Chaman Bahar,2020,-0.20554161814444807,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2137,Coffee & Kareem,2020,-0.20554161814444807,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2148,Headspace: Unwind Your Mind,2021,-0.28105743813697626,-0.779269521939155,0.898180174180416,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2153,Double Dad,2021,-0.28105743813697626,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2160,Trippin’ with the Kandasamys,2021,-0.28105743813697626,-0.779269521939155,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2166,The Bridge Curse,2020,-0.28105743813697626,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2170,Deadly Illusions,2021,-0.28105743813697626,-0.779269521939155,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2173,Door Ke Darshan,2020,-0.28105743813697626,-0.7287104274268826,-0.2524670570378648,5.431730024131194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2177,Michelle Buteau: Welcome to Buteaupia,2020,-0.28105743813697626,-0.7287104274268826,1.8570528668623167,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2194,Angela's Christmas Wish,2020,-0.28105743813697626,-0.7287104274268826,0.5146310971076558,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2198,Seriously Single,2020,-0.28105743813697626,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2204,The Tambour of Retribution,2021,-0.28105743813697626,-0.779269521939155,0.8022929049122259,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2212,Cops and Robbers,2020,-0.28105743813697626,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2213,Sitting in Limbo,2020,-0.28105743813697626,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2216,Asphalt Burning,2020,-0.28105743813697626,-0.7287104274268826,-0.2524670570378648,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2218,Friendsgiving,2020,-0.28105743813697626,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2228,Poeslief: een ode aan de kat,2021,-0.28105743813697626,-0.779269521939155,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2233,Tragic Jungle,2020,-0.28105743813697626,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2234,The Beast,2020,-0.28105743813697626,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2239,Intuition,2020,-0.28105743813697626,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2242,The Stand at Paxton County,2020,-0.28105743813697626,-0.7287104274268826,0.8022929049122259,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2258,Roohi,2021,-0.28105743813697626,-0.779269521939155,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2260,Born to Play,2020,-0.35657325812950447,-0.7287104274268826,-0.5401288648424349,5.431730024131194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2263,Family Seductions,2021,-0.35657325812950447,-0.779269521939155,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2269,Milkwater,2020,-0.35657325812950447,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2276,Layla Majnun,2021,-0.35657325812950447,-0.779269521939155,-0.5401288648424349,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2282,Amy Tan: Unintended Memoir,2021,-0.35657325812950447,-0.779269521939155,0.8022929049122259,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2285,Picture a Scientist,2020,-0.35657325812950447,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2295,African America,2021,-0.35657325812950447,-0.779269521939155,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2303,"Strip Down, Rise Up",2021,-0.35657325812950447,-0.779269521939155,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2304,Shawn Mendes: In Wonder,2020,-0.35657325812950447,-0.7287104274268826,0.5146310971076558,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2316,What Would Sophia Loren Do?,2021,-0.35657325812950447,-0.779269521939155,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2322,Ahaan,2021,-0.35657325812950447,-0.779269521939155,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2325,Citation,2020,-0.35657325812950447,-0.7287104274268826,-0.9236779419151953,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2329,Bankrolled,2021,-0.35657325812950447,-0.779269521939155,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2333,Love or Money,2021,-0.35657325812950447,-0.779269521939155,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2338,Making the Witcher,2020,-0.35657325812950447,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2345,Aelay,2021,-0.35657325812950447,-0.779269521939155,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2346,Care Of Kaadhal,2021,-0.35657325812950447,-0.779269521939155,-0.2524670570378648,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2350,Alien Xmas,2020,-0.35657325812950447,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2352,World Famous Lover,2020,-0.35657325812950447,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2353,Under the Riccione Sun,2020,-0.35657325812950447,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2362,Dolly Parton: A MusiCares Tribute,2021,-0.35657325812950447,-0.779269521939155,1.4735037897895564,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2364,Maska,2020,-0.35657325812950447,-0.7287104274268826,-1.2113397497197655,5.431730024131194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2369,Barbie: Princess Adventure,2020,-0.35657325812950447,-0.7287104274268826,0.8022929049122259,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2374,Sam Smith: Love Goes - Live at Abbey Road Studios,2021,-0.4320890781220327,-0.779269521939155,3.0077000980805972,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2381,Get the Grift,2021,-0.4320890781220327,-0.779269521939155,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2382,The F**k-It List,2020,-0.4320890781220327,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2383,The Last Paradiso,2021,-0.4320890781220327,-0.779269521939155,-0.06069251850148466,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2386,Namaste Wahala,2020,-0.4320890781220327,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2388,"Yours Sincerely, Kanan Gill",2020,-0.4320890781220327,-0.7287104274268826,0.898180174180416,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2389,Tribhanga,2021,-0.4320890781220327,-0.779269521939155,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2392,Mrs. Serial Killer,2020,-0.4320890781220327,-0.7287104274268826,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2393,John Henry,2020,-0.4320890781220327,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2398,Milestone,2020,-0.4320890781220327,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2407,The Last Thing He Wanted,2020,-0.4320890781220327,-0.7287104274268826,0.6105183663758458,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2408,Barbie & Chelsea the Lost Birthday,2021,-0.4320890781220327,-0.779269521939155,1.5693910590577465,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2414,Pretty Guardians Sailor Moon Eternal The MOVIE - Part 2,2021,-0.4320890781220327,-0.779269521939155,3.583023713689738,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2415,Sisters on Track,2021,-0.4320890781220327,-0.779269521939155,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2432,Quiet,2020,-0.4320890781220327,-0.7287104274268826,-1.2113397497197655,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2436,Dance Dreams: Hot Chocolate Nutcracker,2020,-0.4320890781220327,-0.7287104274268826,1.9529401361305068,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2440,Searching for Sheela,2021,-0.4320890781220327,-0.779269521939155,0.22696928930308555,-0.17022515745140482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2445,40 Sticks,2020,-0.4320890781220327,-0.7287104274268826,-0.8277906726470052,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2455,Dad Wanted,2020,-0.4320890781220327,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2463,Airplane Mode,2020,-0.4320890781220327,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2467,Qlimax - The Source,2020,-0.4320890781220327,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2485,Xico's Journey,2020,-0.5076048981145609,-0.7287104274268826,-0.34835432630605484,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2494,Shawn Mendes: Live in Concert,2020,-0.5076048981145609,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2497,#FriendButMarried 2,2020,-0.5076048981145609,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2501,Rhys Nicholson: Live at the Athenaeum,2020,-0.5076048981145609,-0.7287104274268826,1.8570528668623167,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2508,Nasha Natasha,2020,-0.5076048981145609,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2516,Bulletproof 2,2020,-0.5076048981145609,-0.7287104274268826,-0.4442415955742449,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2522,Gold Statue,2021,-0.5076048981145609,-0.779269521939155,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2524,Kenny Sebastian: The Most Interesting Person in the Room,2020,-0.5076048981145609,-0.7287104274268826,3.678910982957928,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2527,So Much Love to Give,2020,-0.5076048981145609,-0.7287104274268826,0.22696928930308555,-0.17022515745140482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2528,Wish Upon a Unicorn,2020,-0.5076048981145609,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2535,9to5: The Story of a Movement,2020,-0.5076048981145609,-0.7287104274268826,1.0899547127167961,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2537,Lift Like a Girl,2020,-0.5076048981145609,-0.7287104274268826,-0.1565797877696747,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2548,Dogwashers,2020,-0.5076048981145609,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2560,Malibu Rescue: The Next Wave,2020,-0.5076048981145609,-0.7287104274268826,0.9940674434486061,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2561,The Binding,2020,-0.5076048981145609,-0.7287104274268826,-0.6360161341106251,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2566,Elizabeth and Margaret: Love and Loyalty,2020,-0.5076048981145609,-0.7287104274268826,2.144714674666887,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2568,Animals on the Loose: A You vs. Wild Movie,2021,-0.5076048981145609,-0.779269521939155,2.336489213203267,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2573,Four Sisters Before the Wedding,2020,-0.5076048981145609,-0.7287104274268826,1.2817292512531762,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2574,The Larva Island Movie,2020,-0.5076048981145609,-0.7287104274268826,0.4187438278394657,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2576,The Fisherman's Diary,2020,-0.5831207181070891,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2577,Best of Stand-up 2020,2020,-0.5831207181070891,-0.7287104274268826,0.3228565585712756,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2578,Tell Me When,2020,-0.5831207181070891,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2580,Not a Game,2020,-0.5831207181070891,-0.7287104274268826,-0.7319034033788151,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2588,So My Grandma's a Lesbian!,2020,-0.5831207181070891,-0.7287104274268826,0.8022929049122259,-0.17022515745140482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2600,Romance Doll,2020,-0.5831207181070891,-0.7287104274268826,-0.5401288648424349,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2614,Octonauts: The Ring of Fire,2021,-0.5831207181070891,-0.779269521939155,0.898180174180416,-0.17022515745140482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2619,Sardar Ka Grandson,2021,-0.5831207181070891,-0.779269521939155,0.03519475076670541,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2622,The Day of the Lord,2020,-0.5831207181070891,-0.7287104274268826,0.13108202003489547,-0.17022515745140482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
